1	95.9366
2	95.9366
3	95.9366
4	95.9366
5	95.9366
6	95.9366
7	95.9366
8	95.9366
9	95.9366
10	95.9366
11	95.9366
12	95.9366
13	95.9366
14	95.9366
15	95.9366
16	95.9366
17	95.9366
18	95.9366
19	95.9366
20	95.9366
21	95.9366
22	95.9366
23	95.9366
24	95.9366
25	95.9366
26	95.9366
27	95.9366
28	95.9366
29	95.9366
30	95.9366
31	95.9366
32	95.9366
33	95.9366
34	95.9366
35	95.9366
36	95.9366
37	95.9366
38	95.9366
39	95.9366
40	95.9366
41	95.9366
42	95.9366
43	95.9366
44	95.9366
45	95.9366
46	95.9366
47	95.9366
48	95.9366
49	95.9366
50	95.9366
51	95.9366
52	95.9366
53	95.9366
54	95.9366
55	95.9366
56	95.9366
57	95.9366
58	95.9366
59	95.9366
60	95.9366
61	95.9366
62	95.9366
63	95.9366
64	95.9366
65	95.9366
66	95.9366
67	95.9366
68	95.9366
69	95.9366
70	95.9366
71	95.9366
72	95.9366
73	95.9366
74	95.9366
75	95.9366
76	95.9366
77	95.9366
78	95.9366
79	95.9366
80	95.9366
81	95.9366
82	95.9366
83	95.9366
84	95.9366
85	95.9366
86	95.9366
87	95.9366
88	95.9366
89	95.9366
90	95.9366
91	95.9366
92	95.9366
93	95.9366
94	95.9366
95	95.9366
96	95.9366
97	95.9366
98	95.9366
99	95.9366
100	95.9366
101	95.9366
102	95.9366
103	95.9366
104	95.9366
105	95.9366
106	95.9366
107	95.9366
108	95.9366
109	95.9366
110	95.9366
111	95.9366
112	95.9366
113	95.9366
114	95.9366
115	95.9366
116	95.9366
117	95.9366
118	95.9366
119	95.9366
120	95.9366
121	95.9366
122	95.9366
123	95.9366
124	95.9366
125	95.9366
126	95.9366
127	95.9366
128	95.9366
129	95.9366
130	95.9366
131	95.9366
132	95.9366
133	95.9366
134	95.9366
135	95.9366
136	95.9366
137	95.9366
138	95.9366
139	95.9366
140	95.9366
141	95.9366
142	95.9366
143	95.9366
144	95.9366
145	95.9366
146	95.9366
147	95.9366
148	95.9366
149	95.9366
150	95.9366
151	96.3116
152	96.3116
153	96.3116
154	96.3116
155	96.3116
156	96.3116
157	96.3116
158	96.3116
159	96.3116
160	96.3116
161	96.3116
162	96.3116
163	96.3116
164	96.3116
165	96.3116
166	96.3116
167	96.3116
168	96.3116
169	96.3116
170	96.3116
171	96.3116
172	96.3116
173	96.3116
174	96.3116
175	96.3116
176	96.3116
177	96.3116
178	96.3116
179	96.3116
180	96.3116
181	96.3116
182	96.3116
183	96.3116
184	96.3116
185	96.3116
186	96.3116
187	96.3116
188	96.3116
189	96.3116
190	96.3116
191	96.3116
192	96.3116
193	96.3116
194	96.3116
195	96.3116
196	96.3116
197	96.3116
198	96.3116
199	96.3116
200	96.3116
201	96.3116
202	96.3116
203	96.3116
204	96.3116
205	96.3116
206	96.3116
207	96.3116
208	96.3116
209	96.3116
210	96.3116
211	96.3116
212	96.3116
213	96.3116
214	96.3116
215	96.3116
216	96.3116
217	96.3116
218	96.3116
219	96.3116
220	96.3116
221	96.3116
222	96.3116
223	96.3116
224	96.3116
225	96.3116
226	96.3116
227	96.3116
228	96.3116
229	96.3116
230	96.3116
231	96.3116
232	96.3116
233	96.3116
234	96.3116
235	96.3116
236	96.3116
237	96.3116
238	96.3116
239	96.3116
240	96.3116
241	96.3116
242	96.3116
243	96.3116
244	96.3116
245	96.3116
246	96.3116
247	96.3116
248	96.3116
249	96.3116
250	96.3116
251	117.048
252	117.048
253	117.048
254	117.048
255	117.048
256	117.048
257	117.048
258	117.048
259	117.048
260	117.048
261	117.048
262	117.048
263	117.048
264	117.048
265	117.048
266	117.048
267	117.048
268	117.048
269	117.048
270	117.048
271	117.048
272	117.048
273	117.048
274	117.048
275	117.048
276	117.048
277	117.048
278	117.048
279	117.048
280	117.048
281	117.048
282	117.048
283	117.048
284	117.048
285	117.048
286	117.048
287	117.048
288	117.048
289	117.048
290	117.048
291	117.048
292	117.048
293	117.048
294	117.048
295	117.048
296	117.048
297	117.048
298	117.048
299	117.048
300	117.048
301	117.048
302	117.048
303	117.048
304	117.048
305	117.048
306	117.048
307	117.048
308	117.048
309	117.048
310	117.048
311	117.048
312	117.048
313	117.048
314	117.048
315	117.048
316	117.048
317	117.048
318	117.048
319	117.048
320	117.048
321	117.048
322	117.048
323	117.048
324	117.048
325	117.048
326	117.048
327	117.048
328	117.048
329	117.048
330	117.048
331	117.048
332	117.048
333	117.048
334	117.048
335	117.048
336	117.048
337	117.048
338	117.048
339	117.048
340	117.048
341	117.048
342	117.048
343	117.048
344	117.048
345	117.048
346	117.048
347	117.048
348	117.048
349	117.048
350	117.048
351	117.048
352	117.048
353	117.048
354	117.048
355	117.048
356	117.048
357	117.048
358	117.048
359	117.048
360	117.048
361	117.048
362	117.048
363	117.048
364	117.048
365	117.048
366	117.048
367	117.048
368	117.048
369	117.048
370	117.048
371	117.048
372	117.048
373	117.048
374	117.048
375	117.048
376	117.048
377	117.048
378	117.048
379	117.048
380	117.048
381	117.048
382	117.048
383	117.048
384	117.048
385	117.048
386	117.048
387	117.048
388	117.048
389	117.048
390	117.048
391	117.048
392	117.048
393	117.048
394	117.048
395	117.048
396	117.048
397	117.048
398	117.048
399	117.048
400	117.048
401	117.048
402	117.048
403	117.048
404	117.048
405	117.048
406	117.048
407	117.048
408	117.048
409	117.048
410	117.048
411	117.048
412	117.048
413	117.048
414	117.048
415	117.048
416	117.048
417	117.048
418	117.048
419	117.048
420	117.048
421	117.048
422	117.048
423	117.048
424	117.048
425	117.048
426	117.048
427	117.048
428	117.048
429	117.048
430	117.048
431	117.048
432	117.048
433	117.048
434	117.048
435	117.048
436	117.048
437	117.048
438	117.048
439	117.048
440	117.048
441	117.048
442	117.048
443	117.048
444	117.048
445	117.048
446	117.048
447	117.048
448	117.048
449	117.048
450	117.048
451	117.048
452	117.048
453	117.048
454	117.048
455	117.048
456	117.048
457	117.048
458	117.048
459	117.048
460	117.048
461	117.048
462	117.048
463	117.048
464	117.048
465	117.048
466	117.048
467	117.048
468	117.048
469	117.048
470	117.048
471	117.048
472	117.048
473	117.048
474	117.048
475	117.048
476	117.048
477	117.048
478	117.048
479	117.048
480	117.048
481	117.048
482	117.048
483	117.048
484	117.048
485	117.048
486	117.048
487	117.048
488	117.048
489	117.048
490	117.048
491	117.048
492	117.048
493	117.048
494	117.048
495	117.048
496	117.048
497	117.048
498	117.048
499	117.048
500	117.048
501	117.048
502	117.048
503	117.048
504	117.048
505	117.048
506	117.048
507	117.048
508	117.048
509	117.048
510	117.048
511	117.048
512	117.048
513	117.048
514	117.048
515	117.048
516	117.048
517	117.048
518	117.048
519	117.048
520	117.048
521	117.048
522	117.048
523	117.048
524	117.048
525	117.048
526	117.048
527	117.048
528	117.048
529	117.048
530	117.048
531	117.048
532	117.048
533	117.048
534	117.048
535	117.048
536	117.048
537	117.048
538	117.048
539	117.048
540	117.048
541	117.048
542	117.048
543	117.048
544	117.048
545	117.048
546	117.048
547	117.048
548	117.048
549	117.048
550	117.048
551	117.048
552	117.048
553	117.048
554	117.048
555	117.048
556	117.048
557	117.048
558	117.048
559	117.048
560	117.048
561	117.048
562	117.048
563	117.048
564	117.048
565	117.048
